antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedents1,consequents1
frozenset({1688960}),"frozenset({1650992, 1681904, 1687392})",0.7210333333333333,0.37883333333333336,0.3242333333333333,0.4496787018630669,1.1870093317986807,0.05108187222222221,1.1287345570116487,1688960,1650992
"frozenset({1650992, 1681904, 1687392})",frozenset({1709008}),0.37883333333333336,0.7364333333333334,0.32283333333333336,0.8521777386713595,1.1571688842683556,0.04384783888888888,1.7829971230158732,1650992,1709008
"frozenset({1650992, 1681904, 1709008})",frozenset({1687392}),0.4216666666666667,0.6092333333333333,0.32283333333333336,0.7656126482213439,1.2566821385698046,0.06593994444444445,1.6671832490163017,1650992,1687392
"frozenset({1650992, 1687392, 1709008})",frozenset({1681904}),0.387,0.6661333333333334,0.32283333333333336,0.8341946597760552,1.252293824723862,0.06503973333333335,2.013606233766235,1650992,1681904
"frozenset({1681904, 1687392, 1709008})",frozenset({1650992}),0.40596666666666664,0.6576333333333333,0.32283333333333336,0.795221282535512,1.2092168116004542,0.05585612111111116,1.6718859796845773,1681904,1650992
"frozenset({1650992, 1681904})","frozenset({1687392, 1709008})",0.4971333333333333,0.49543333333333334,0.32283333333333336,0.6493898350543115,1.3107511977144146,0.07653690888888892,1.4391102059029772,1650992,1687392
"frozenset({1650992, 1687392})","frozenset({1681904, 1709008})",0.47096666666666664,0.5615,0.32283333333333336,0.6854696015287707,1.2207829056612123,0.058385550000000064,1.394141876687669,1650992,1681904
"frozenset({1650992, 1709008})","frozenset({1681904, 1687392})",0.5285333333333333,0.4761666666666667,0.32283333333333336,0.6108097880928356,1.2827646932296162,0.07116337777777781,1.3459571112191437,1650992,1681904
"frozenset({1681904, 1687392})","frozenset({1650992, 1709008})",0.4761666666666667,0.5285333333333333,0.32283333333333336,0.6779838991949598,1.2827646932296164,0.07116337777777781,1.4641089855072469,1681904,1650992
"frozenset({1681904, 1709008})","frozenset({1650992, 1687392})",0.5615,0.47096666666666664,0.32283333333333336,0.574948055802909,1.2207829056612125,0.058385550000000064,1.2446321927374304,1681904,1650992
"frozenset({1687392, 1709008})","frozenset({1650992, 1681904})",0.49543333333333334,0.4971333333333333,0.32283333333333336,0.651618112090426,1.3107511977144146,0.07653690888888892,1.4434351615810483,1687392,1650992
frozenset({1650992}),"frozenset({1681904, 1687392, 1709008})",0.6576333333333333,0.40596666666666664,0.32283333333333336,0.4909017182827311,1.2092168116004545,0.05585612111111116,1.1668342924465689,1650992,1681904
frozenset({1681904}),"frozenset({1650992, 1687392, 1709008})",0.6661333333333334,0.387,0.32283333333333336,0.4846377101681345,1.2522938247238617,0.06503973333333335,1.189454510146616,1681904,1650992
frozenset({1687392}),"frozenset({1650992, 1681904, 1709008})",0.6092333333333333,0.4216666666666667,0.32283333333333336,0.5299009684302677,1.2566821385698048,0.06593994444444445,1.230237236188703,1687392,1650992
frozenset({1709008}),"frozenset({1650992, 1681904, 1687392})",0.7364333333333334,0.37883333333333336,0.32283333333333336,0.43837414565699545,1.1571688842683556,0.04384783888888888,1.10601508435418,1709008,1650992
"frozenset({1650992, 1688064, 1681904})",frozenset({1687504}),0.4825,0.6021666666666666,0.36696666666666666,0.760552677029361,1.26302686470417,0.07642125000000005,1.6614649451817662,1650992,1687504
"frozenset({1650992, 1688064, 1687504})",frozenset({1681904}),0.4557,0.6661333333333334,0.36696666666666666,0.8052812522858606,1.2088889896204873,0.06340970666666668,1.7146097670924114,1650992,1681904
"frozenset({1650992, 1681904, 1687504})",frozenset({1688064}),0.3761,0.8699333333333333,0.36696666666666666,0.9757156784543118,1.1215982203091943,0.039784739999999985,5.355993430656944,1650992,1688064
"frozenset({1688064, 1681904, 1687504})",frozenset({1650992}),0.4508666666666667,0.6576333333333333,0.36696666666666666,0.813913943516191,1.2376409501488028,0.07046171777777777,1.839829770891272,1688064,1650992
"frozenset({1650992, 1688064})","frozenset({1681904, 1687504})",0.6260666666666667,0.4655666666666667,0.36696666666666666,0.586146310297093,1.2589954398877918,0.07549089555555555,1.2913581457180838,1650992,1681904
"frozenset({1650992, 1681904})","frozenset({1688064, 1687504})",0.4971333333333333,0.5709333333333333,0.36696666666666666,0.7381654820973582,1.2929101157707117,0.0831366755555556,1.6386940503627832,1650992,1688064
"frozenset({1650992, 1687504})","frozenset({1688064, 1681904})",0.4705666666666667,0.6367666666666667,0.36696666666666666,0.7798399093291776,1.22468707950978,0.06732549888888884,1.6498600278850275,1650992,1688064
"frozenset({1688064, 1681904})","frozenset({1650992, 1687504})",0.6367666666666667,0.4705666666666667,0.36696666666666666,0.5762969167146521,1.22468707950978,0.06732549888888884,1.249538542953628,1688064,1650992
"frozenset({1688064, 1687504})","frozenset({1650992, 1681904})",0.5709333333333333,0.4971333333333333,0.36696666666666666,0.6427487155534797,1.2929101157707115,0.0831366755555556,1.407599324508362,1688064,1650992
"frozenset({1681904, 1687504})","frozenset({1650992, 1688064})",0.4655666666666667,0.6260666666666667,0.36696666666666666,0.7882150783990836,1.2589954398877918,0.07549089555555555,1.7656277439711516,1681904,1650992
frozenset({1650992}),"frozenset({1688064, 1681904, 1687504})",0.6576333333333333,0.4508666666666667,0.36696666666666666,0.5580110497237569,1.2376409501488028,0.07046171777777777,1.2424141666666666,1650992,1688064
frozenset({1688064}),"frozenset({1650992, 1681904, 1687504})",0.8699333333333333,0.3761,0.36696666666666666,0.421833090658288,1.1215982203091943,0.039784739999999985,1.0791001524289219,1688064,1650992
frozenset({1681904}),"frozenset({1650992, 1688064, 1687504})",0.6661333333333334,0.4557,0.36696666666666666,0.5508907125700561,1.2088889896204873,0.06340970666666668,1.211954451253482,1681904,1650992
frozenset({1687504}),"frozenset({1650992, 1688064, 1681904})",0.6021666666666666,0.4825,0.36696666666666666,0.609410462219762,1.26302686470417,0.07642125000000005,1.3249202806122453,1687504,1650992
"frozenset({1650992, 1681904, 1688960})",frozenset({1687504}),0.4151666666666667,0.6021666666666666,0.3218666666666667,0.7752709755118427,1.2874690985527417,0.0718671388888889,1.770280159580803,1650992,1687504
"frozenset({1650992, 1681904, 1687504})",frozenset({1688960}),0.3761,0.7210333333333333,0.3218666666666667,0.8558007622086325,1.186908735900281,0.05068603000000005,1.934591825445607,1650992,1688960
"frozenset({1650992, 1688960, 1687504})",frozenset({1681904}),0.3894666666666667,0.6661333333333334,0.3218666666666667,0.8264293050325231,1.2406364667221623,0.06242993777777778,1.923519789612097,1650992,1681904
"frozenset({1681904, 1688960, 1687504})",frozenset({1650992}),0.4013333333333333,0.6576333333333333,0.3218666666666667,0.8019933554817277,1.219514454075312,0.057936488888888915,1.7290665548098445,1681904,1650992
"frozenset({1650992, 1681904})","frozenset({1688960, 1687504})",0.4971333333333333,0.49443333333333334,0.3218666666666667,0.6474453533592598,1.3094694667820261,0.0760673755555556,1.4340093698491192,1650992,1688960
"frozenset({1650992, 1688960})","frozenset({1681904, 1687504})",0.5192333333333333,0.4655666666666667,0.3218666666666667,0.6198882968479169,1.331470530925575,0.08012893444444447,1.405990209987052,1650992,1681904
"frozenset({1650992, 1687504})","frozenset({1681904, 1688960})",0.4705666666666667,0.5525,0.3218666666666667,0.6839980165757598,1.2380054598656285,0.06187858333333335,1.4161303519390274,1650992,1681904
"frozenset({1681904, 1688960})","frozenset({1650992, 1687504})",0.5525,0.4705666666666667,0.3218666666666667,0.5825641025641026,1.2380054598656285,0.06187858333333335,1.268298525798526,1681904,1650992
"frozenset({1681904, 1687504})","frozenset({1650992, 1688960})",0.4655666666666667,0.5192333333333333,0.3218666666666667,0.6913438820075893,1.331470530925575,0.08012893444444447,1.5576126266140882,1681904,1650992
"frozenset({1688960, 1687504})","frozenset({1650992, 1681904})",0.49443333333333334,0.4971333333333333,0.3218666666666667,0.6509809209195713,1.3094694667820261,0.0760673755555556,1.440799935612646,1688960,1650992
frozenset({1650992}),"frozenset({1681904, 1688960, 1687504})",0.6576333333333333,0.4013333333333333,0.3218666666666667,0.4894318009022252,1.219514454075312,0.057936488888888915,1.1725498527416527,1650992,1681904
frozenset({1681904}),"frozenset({1650992, 1688960, 1687504})",0.6661333333333334,0.3894666666666667,0.3218666666666667,0.4831865492393915,1.2406364667221623,0.06242993777777778,1.1813418022205011,1681904,1650992
frozenset({1688960}),"frozenset({1650992, 1681904, 1687504})",0.7210333333333333,0.3761,0.3218666666666667,0.44639637557209566,1.186908735900281,0.05068603000000005,1.1269796158663885,1688960,1650992
frozenset({1687504}),"frozenset({1650992, 1681904, 1688960})",0.6021666666666666,0.4151666666666667,0.3218666666666667,0.53451425408248,1.2874690985527417,0.0718671388888889,1.2563936456970708,1687504,1650992
"frozenset({1650992, 1681904, 1709008})",frozenset({1687504}),0.4216666666666667,0.6021666666666666,0.3167333333333333,0.7511462450592884,1.247405887172912,0.06281972222222221,1.598663172384582,1650992,1687504
"frozenset({1650992, 1681904, 1687504})",frozenset({1709008}),0.3761,0.7364333333333334,0.3167333333333333,0.8421519099530267,1.1435548498886887,0.03976075666666662,1.6697488489612575,1650992,1709008
"frozenset({1650992, 1687504, 1709008})",frozenset({1681904}),0.3801,0.6661333333333334,0.3167333333333333,0.8332894852231868,1.2509349758154324,0.06353605333333329,2.002673119410835,1650992,1681904
"frozenset({1681904, 1687504, 1709008})",frozenset({1650992}),0.39093333333333335,0.6576333333333333,0.3167333333333333,0.8101978171896316,1.2319901928982182,0.059642542222222206,1.8038078466606764,1681904,1650992
"frozenset({1650992, 1681904})","frozenset({1709008, 1687504})",0.4971333333333333,0.47683333333333333,0.3167333333333333,0.6371194850476063,1.3361471199879895,0.07968358888888888,1.4417050381867456,1650992,1709008
"frozenset({1650992, 1709008})","frozenset({1681904, 1687504})",0.5285333333333333,0.4655666666666667,0.3167333333333333,0.5992684157416751,1.2871806738920493,0.0706658311111111,1.333644150666247,1650992,1681904
"frozenset({1650992, 1687504})","frozenset({1681904, 1709008})",0.4705666666666667,0.5615,0.3167333333333333,0.6730891832542324,1.1987340752524174,0.05251014999999998,1.3413444203683635,1650992,1681904
"frozenset({1681904, 1709008})","frozenset({1650992, 1687504})",0.5615,0.4705666666666667,0.3167333333333333,0.5640842980112792,1.1987340752524174,0.05251014999999998,1.214531458531935,1681904,1650992
"frozenset({1681904, 1687504})","frozenset({1650992, 1709008})",0.4655666666666667,0.5285333333333333,0.3167333333333333,0.6803178921744111,1.2871806738920493,0.0706658311111111,1.4747984173198954,1681904,1650992
"frozenset({1709008, 1687504})","frozenset({1650992, 1681904})",0.47683333333333333,0.4971333333333333,0.3167333333333333,0.6642432715833624,1.3361471199879893,0.07968358888888888,1.4977113609549584,1709008,1650992
frozenset({1650992}),"frozenset({1681904, 1687504, 1709008})",0.6576333333333333,0.39093333333333335,0.3167333333333333,0.4816260327436768,1.2319901928982182,0.059642542222222206,1.17495612268179,1650992,1681904
frozenset({1681904}),"frozenset({1650992, 1687504, 1709008})",0.6661333333333334,0.3801,0.3167333333333333,0.47548038430744594,1.2509349758154327,0.06353605333333329,1.1818433123449725,1681904,1650992
frozenset({1709008}),"frozenset({1650992, 1681904, 1687504})",0.7364333333333334,0.3761,0.3167333333333333,0.43009097904313576,1.1435548498886885,0.03976075666666662,1.094736136923199,1709008,1650992
frozenset({1687504}),"frozenset({1650992, 1681904, 1709008})",0.6021666666666666,0.4216666666666667,0.3167333333333333,0.5259894824245779,1.247405887172912,0.06281972222222221,1.2200854451321577,1687504,1650992
"frozenset({1650992, 1688064, 1681904})",frozenset({1688960}),0.4825,0.7210333333333333,0.40673333333333334,0.8429706390328152,1.1691146581750478,0.05883475000000005,1.776525516937968,1650992,1688960
"frozenset({1650992, 1688064, 1688960})",frozenset({1681904}),0.5055666666666667,0.6661333333333334,0.40673333333333334,0.8045097909936044,1.2077308711873564,0.06995852444444439,1.7078434176503643,1650992,1681904
"frozenset({1650992, 1681904, 1688960})",frozenset({1688064}),0.4151666666666667,0.8699333333333333,0.40673333333333334,0.9796868727418707,1.1261631612482228,0.04556601111111108,6.40308432147562,1650992,1688064
"frozenset({1688064, 1681904, 1688960})",frozenset({1650992}),0.537,0.6576333333333333,0.40673333333333334,0.7574177529484791,1.1517326062372333,0.05358423333333334,1.411342630501535,1688064,1650992
"frozenset({1650992, 1688064})","frozenset({1681904, 1688960})",0.6260666666666667,0.5525,0.40673333333333334,0.6496645724629965,1.1758634795710343,0.06083150000000004,1.27734726443769,1650992,1681904
"frozenset({1650992, 1681904})","frozenset({1688064, 1688960})",0.4971333333333333,0.6889666666666666,0.40673333333333334,0.8181574359662063,1.1875138167780825,0.06422503777777783,1.7104539577187812,1650992,1688064
"frozenset({1650992, 1688960})","frozenset({1688064, 1681904})",0.5192333333333333,0.6367666666666667,0.40673333333333334,0.7833344032868974,1.2301749515053615,0.07610285444444442,1.676469817283951,1650992,1688064
"frozenset({1688064, 1681904})","frozenset({1650992, 1688960})",0.6367666666666667,0.5192333333333333,0.40673333333333334,0.6387478406533005,1.2301749515053615,0.07610285444444442,1.3308340288847025,1688064,1650992
"frozenset({1688064, 1688960})","frozenset({1650992, 1681904})",0.6889666666666666,0.4971333333333333,0.40673333333333334,0.5903527021142775,1.1875138167780828,0.06422503777777783,1.2275600724380933,1688064,1650992
"frozenset({1681904, 1688960})","frozenset({1650992, 1688064})",0.5525,0.6260666666666667,0.40673333333333334,0.7361689291101056,1.1758634795710343,0.06083150000000004,1.4173210610564828,1681904,1650992
frozenset({1650992}),"frozenset({1688064, 1681904, 1688960})",0.6576333333333333,0.537,0.40673333333333334,0.6184804095493943,1.1517326062372333,0.05358423333333334,1.2135680882157567,1650992,1688064
frozenset({1688064}),"frozenset({1650992, 1681904, 1688960})",0.8699333333333333,0.4151666666666667,0.40673333333333334,0.46754540577822057,1.126163161248223,0.04556601111111108,1.0983722174246786,1688064,1650992
frozenset({1681904}),"frozenset({1650992, 1688064, 1688960})",0.6661333333333334,0.5055666666666667,0.40673333333333334,0.6105884707766213,1.2077308711873564,0.06995852444444439,1.269693617750364,1681904,1650992
frozenset({1688960}),"frozenset({1650992, 1688064, 1681904})",0.7210333333333333,0.4825,0.40673333333333334,0.5640978225694605,1.1691146581750478,0.05883475000000005,1.187192968501432,1688960,1650992
"frozenset({1650992, 1688064, 1681904})",frozenset({1709008}),0.4825,0.7364333333333334,0.4130333333333333,0.8560276338514681,1.162396642173722,0.05770424999999996,1.8306753838771592,1650992,1709008
"frozenset({1650992, 1688064, 1709008})",frozenset({1681904}),0.5140666666666667,0.6661333333333334,0.4130333333333333,0.8034625859162235,1.2061588059190704,0.07059639111111105,1.698743560980974,1650992,1681904
"frozenset({1650992, 1681904, 1709008})",frozenset({1688064}),0.4216666666666667,0.8699333333333333,0.4130333333333333,0.9795256916996047,1.1259778814847168,0.046211444444444416,6.352676962676944,1650992,1688064
"frozenset({1688064, 1681904, 1709008})",frozenset({1650992}),0.546,0.6576333333333333,0.4130333333333333,0.7564713064713063,1.1502934357615282,0.053965533333333315,1.405857608423163,1688064,1650992
"frozenset({1650992, 1688064})","frozenset({1681904, 1709008})",0.6260666666666667,0.5615,0.4130333333333333,0.6597273985731019,1.1749374863278752,0.061496899999999965,1.2886726646847129,1650992,1681904
"frozenset({1650992, 1681904})","frozenset({1688064, 1709008})",0.4971333333333333,0.7029333333333333,0.4130333333333333,0.8308300925305082,1.1819472105422633,0.06358174222222224,1.7560254723213105,1650992,1688064
"frozenset({1650992, 1709008})","frozenset({1688064, 1681904})",0.5285333333333333,0.6367666666666667,0.4130333333333333,0.781470736629667,1.227248186090667,0.07648092444444443,1.662172506012506,1650992,1688064
"frozenset({1688064, 1681904})","frozenset({1650992, 1709008})",0.6367666666666667,0.5285333333333333,0.4130333333333333,0.6486415746217871,1.2272481860906668,0.07648092444444443,1.3418396503774332,1688064,1650992
"frozenset({1688064, 1709008})","frozenset({1650992, 1681904})",0.7029333333333333,0.4971333333333333,0.4130333333333333,0.5875853566009105,1.1819472105422633,0.06358174222222224,1.219323015599249,1688064,1650992
"frozenset({1681904, 1709008})","frozenset({1650992, 1688064})",0.5615,0.6260666666666667,0.4130333333333333,0.735589195607005,1.174937486327875,0.061496899999999965,1.414213515940727,1681904,1650992
frozenset({1650992}),"frozenset({1688064, 1681904, 1709008})",0.6576333333333333,0.546,0.4130333333333333,0.6280602159257945,1.1502934357615284,0.053965533333333315,1.220627691469065,1650992,1688064
frozenset({1688064}),"frozenset({1650992, 1681904, 1709008})",0.8699333333333333,0.4216666666666667,0.4130333333333333,0.4747873400260556,1.1259778814847168,0.046211444444444416,1.1011412660197952,1688064,1650992
frozenset({1681904}),"frozenset({1650992, 1688064, 1709008})",0.6661333333333334,0.5140666666666667,0.4130333333333333,0.6200460368294635,1.2061588059190704,0.07059639111111105,1.278926871241055,1681904,1650992
frozenset({1709008}),"frozenset({1650992, 1688064, 1681904})",0.7364333333333334,0.4825,0.4130333333333333,0.5608563798488209,1.162396642173722,0.05770424999999996,1.1784299628942487,1709008,1650992
"frozenset({1650992, 1688064, 1902656})",frozenset({1681904}),0.4447333333333333,0.6661333333333334,0.3545,0.797106880527657,1.1966176148833922,0.058248302222222215,1.6455297623445384,1650992,1681904
"frozenset({1650992, 1688064, 1681904})",frozenset({1902656}),0.4825,0.6296,0.3545,0.7347150259067358,1.1669552508048535,0.050717999999999985,1.396234375,1650992,1902656
"frozenset({1650992, 1681904, 1902656})",frozenset({1688064}),0.3645333333333333,0.8699333333333333,0.3545,0.9724762253108997,1.117874425600697,0.03738030222222222,4.725611517164995,1650992,1688064
"frozenset({1688064, 1681904, 1902656})",frozenset({1650992}),0.44903333333333334,0.6576333333333333,0.3545,0.7894736842105262,1.2004769895238374,0.05920071222222223,1.6262416666666661,1688064,1650992
"frozenset({1650992, 1688064})","frozenset({1902656, 1681904})",0.6260666666666667,0.4668,0.3545,0.5662336279416462,1.2130111995322328,0.06225207999999999,1.2292331410335091,1650992,1902656
"frozenset({1650992, 1902656})","frozenset({1688064, 1681904})",0.4632,0.6367666666666667,0.3545,0.765328151986183,1.201897322911872,0.05954967999999994,1.5478351425942956,1650992,1688064
"frozenset({1650992, 1681904})","frozenset({1688064, 1902656})",0.4971333333333333,0.5816333333333333,0.3545,0.7130883733404855,1.2260101553220566,0.06535068222222223,1.4581725792630678,1650992,1688064
"frozenset({1688064, 1902656})","frozenset({1650992, 1681904})",0.5816333333333333,0.4971333333333333,0.3545,0.6094905152157717,1.2260101553220566,0.06535068222222223,1.2877194697192056,1688064,1650992
"frozenset({1688064, 1681904})","frozenset({1650992, 1902656})",0.6367666666666667,0.4632,0.3545,0.556718839972779,1.201897322911872,0.05954967999999994,1.2109695795937643,1688064,1650992
"frozenset({1902656, 1681904})","frozenset({1650992, 1688064})",0.4668,0.6260666666666667,0.3545,0.7594258783204798,1.2130111995322328,0.06225207999999999,1.5543373107747103,1902656,1650992
frozenset({1650992}),"frozenset({1688064, 1681904, 1902656})",0.6576333333333333,0.44903333333333334,0.3545,0.5390541841958538,1.2004769895238374,0.05920071222222223,1.1952959497104316,1650992,1688064
frozenset({1688064}),"frozenset({1650992, 1681904, 1902656})",0.8699333333333333,0.3645333333333333,0.3545,0.4075024906123074,1.1178744256006972,0.03738030222222222,1.0725220892884089,1688064,1650992
frozenset({1902656}),"frozenset({1650992, 1688064, 1681904})",0.6296,0.4825,0.3545,0.5630559085133418,1.1669552508048535,0.050717999999999985,1.184362050163577,1902656,1650992
frozenset({1681904}),"frozenset({1650992, 1688064, 1902656})",0.6661333333333334,0.4447333333333333,0.3545,0.532175740592474,1.1966176148833922,0.058248302222222215,1.186912938995258,1681904,1650992
"frozenset({1650992, 1688064, 1681904})",frozenset({2118368}),0.4825,0.5371,0.3436666666666667,0.7122625215889465,1.3261264598565379,0.08451591666666669,1.608758103241297,1650992,2118368
"frozenset({1650992, 1688064, 2118368})",frozenset({1681904}),0.4044333333333333,0.6661333333333334,0.3436666666666667,0.8497486194675679,1.275643443956517,0.07426014222222221,2.2220539038215406,1650992,1681904
"frozenset({1650992, 1681904, 2118368})",frozenset({1688064}),0.3515666666666667,0.8699333333333333,0.3436666666666667,0.9775291552100123,1.1236828360909024,0.037827104444444426,5.788241068917003,1650992,1688064
"frozenset({1688064, 1681904, 2118368})",frozenset({1650992}),0.4336,0.6576333333333333,0.3436666666666667,0.7925891758917589,1.205214419218043,0.058516853333333396,1.6506692364714606,1688064,1650992
"frozenset({1650992, 1688064})","frozenset({1681904, 2118368})",0.6260666666666667,0.4464,0.3436666666666667,0.5489298264295602,1.2296815108189072,0.06419050666666665,1.227303493862134,1650992,1681904
"frozenset({1650992, 1681904})","frozenset({1688064, 2118368})",0.4971333333333333,0.517,0.3436666666666667,0.6912967681373207,1.3371310795692857,0.08664873333333334,1.5646094700260644,1650992,1688064
"frozenset({1650992, 2118368})","frozenset({1688064, 1681904})",0.41496666666666665,0.6367666666666667,0.3436666666666667,0.8281789701984096,1.3006003824505201,0.07942972555555555,2.1140213962911023,1650992,1688064
"frozenset({1688064, 1681904})","frozenset({1650992, 2118368})",0.6367666666666667,0.41496666666666665,0.3436666666666667,0.5397058053708841,1.30060038245052,0.07942972555555555,1.27099872246863,1688064,1650992
"frozenset({1688064, 2118368})","frozenset({1650992, 1681904})",0.517,0.4971333333333333,0.3436666666666667,0.6647324306898775,1.3371310795692857,0.08664873333333334,1.4998965384615386,1688064,1650992
"frozenset({1681904, 2118368})","frozenset({1650992, 1688064})",0.4464,0.6260666666666667,0.3436666666666667,0.7698626045400239,1.2296815108189072,0.06419050666666665,1.6248264763140816,1681904,1650992
frozenset({1650992}),"frozenset({1688064, 1681904, 2118368})",0.6576333333333333,0.4336,0.3436666666666667,0.5225809721729434,1.205214419218043,0.058516853333333396,1.1863791909969212,1650992,1688064
frozenset({1688064}),"frozenset({1650992, 1681904, 2118368})",0.8699333333333333,0.3515666666666667,0.3436666666666667,0.39504942907502494,1.1236828360909024,0.037827104444444426,1.071878207077105,1688064,1650992
frozenset({1681904}),"frozenset({1650992, 1688064, 2118368})",0.6661333333333334,0.4044333333333333,0.3436666666666667,0.5159127301841473,1.275643443956517,0.07426014222222221,1.2302878092481566,1681904,1650992
frozenset({2118368}),"frozenset({1650992, 1688064, 1681904})",0.5371,0.4825,0.3436666666666667,0.6398560168807795,1.3261264598565379,0.08451591666666669,1.4369252972600381,2118368,1650992
"frozenset({1650992, 1688064, 1681904})",frozenset({2118592}),0.4825,0.5501666666666667,0.3408,0.706321243523316,1.2838314029505895,0.07534458333333333,1.5317190072924016,1650992,2118592
"frozenset({1650992, 1688064, 2118592})",frozenset({1681904}),0.4068333333333333,0.6661333333333334,0.3408,0.8376894715280623,1.2575402394836803,0.06979475555555553,2.056962476863537,1650992,1681904
"frozenset({1650992, 1681904, 2118592})",frozenset({1688064}),0.34846666666666665,0.8699333333333333,0.3408,0.9779988521140234,1.1242227589631657,0.037657231111111134,5.911812753623198,1650992,1688064
"frozenset({1688064, 1681904, 2118592})",frozenset({1650992}),0.4338,0.6576333333333333,0.3408,0.7856154910096819,1.1946102047894196,0.05551866,1.5969748387096776,1688064,1650992
"frozenset({1650992, 1688064})","frozenset({1681904, 2118592})",0.6260666666666667,0.4465,0.3408,0.5443509743371313,1.2191511183362402,0.06126123333333333,1.2147507595232532,1650992,1681904
"frozenset({1650992, 1681904})","frozenset({1688064, 2118592})",0.4971333333333333,0.5271666666666667,0.3408,0.6855303741450985,1.3004053888304115,0.07872787777777779,1.5035898365316274,1650992,1688064
"frozenset({1650992, 2118592})","frozenset({1688064, 1681904})",0.4184333333333333,0.6367666666666667,0.3408,0.8144666613558512,1.279066106929568,0.07435560111111111,1.9577793187347934,1650992,1688064
"frozenset({1688064, 1681904})","frozenset({1650992, 2118592})",0.6367666666666667,0.4184333333333333,0.3408,0.5352038946762289,1.279066106929568,0.07435560111111111,1.2512296467319894,1688064,1650992
"frozenset({1688064, 2118592})","frozenset({1650992, 1681904})",0.5271666666666667,0.4971333333333333,0.3408,0.6464748656338919,1.3004053888304115,0.07872787777777779,1.4224354021343828,1688064,1650992
"frozenset({1681904, 2118592})","frozenset({1650992, 1688064})",0.4465,0.6260666666666667,0.3408,0.7632698768197088,1.2191511183362402,0.06126123333333333,1.5795764742983285,1681904,1650992
frozenset({1650992}),"frozenset({1688064, 1681904, 2118592})",0.6576333333333333,0.4338,0.3408,0.5182219068376501,1.1946102047894194,0.05551866,1.1752298579694898,1650992,1688064
frozenset({1688064}),"frozenset({1650992, 1681904, 2118592})",0.8699333333333333,0.34846666666666665,0.3408,0.39175415740669783,1.124222758963166,0.037657231111111134,1.0711677543992273,1688064,1650992
frozenset({1681904}),"frozenset({1650992, 1688064, 2118592})",0.6661333333333334,0.4068333333333333,0.3408,0.5116092874299439,1.2575402394836803,0.06979475555555553,1.2145330601092894,1681904,1650992
frozenset({2118592}),"frozenset({1650992, 1688064, 1681904})",0.5501666666666667,0.4825,0.3408,0.6194486519236595,1.2838314029505897,0.07534458333333333,1.3598690495144088,2118592,1650992
"frozenset({1650992, 1681904, 1688960})",frozenset({1709008}),0.4151666666666667,0.7364333333333334,0.3592,0.865194700923324,1.1748445674059529,0.05345742777777779,1.955165475481437,1650992,1709008
"frozenset({1650992, 1681904, 1709008})",frozenset({1688960}),0.4216666666666667,0.7210333333333333,0.3592,0.8518577075098814,1.1814401195181194,0.05516427777777777,1.8830994308075422,1650992,1688960
"frozenset({1650992, 1688960, 1709008})",frozenset({1681904}),0.4341333333333333,0.6661333333333334,0.3592,0.8273955773955775,1.2420870357219438,0.07000931555555556,1.9342880189798344,1650992,1681904
"frozenset({1681904, 1688960, 1709008})",frozenset({1650992}),0.47756666666666664,0.6576333333333333,0.3592,0.7521462972010889,1.1437168085575888,0.04513624111111114,1.3813256078100071,1681904,1650992
"frozenset({1650992, 1681904})","frozenset({1688960, 1709008})",0.4971333333333333,0.5937666666666667,0.3592,0.7225425774440124,1.2168796566170983,0.0640187977777778,1.4641285484130824,1650992,1688960
"frozenset({1650992, 1688960})","frozenset({1681904, 1709008})",0.5192333333333333,0.5615,0.3592,0.6917891763497465,1.2320377138909109,0.06765048333333334,1.422727452614039,1650992,1681904
"frozenset({1650992, 1709008})","frozenset({1681904, 1688960})",0.5285333333333333,0.5525,0.3592,0.6796165489404643,1.2300752017021979,0.06718533333333337,1.3967637795275596,1650992,1681904
"frozenset({1681904, 1688960})","frozenset({1650992, 1709008})",0.5525,0.5285333333333333,0.3592,0.6501357466063349,1.2300752017021979,0.06718533333333337,1.3475702707363342,1681904,1650992
"frozenset({1681904, 1709008})","frozenset({1650992, 1688960})",0.5615,0.5192333333333333,0.3592,0.6397150489759573,1.2320377138909109,0.06765048333333334,1.334406739166255,1681904,1650992
"frozenset({1688960, 1709008})","frozenset({1650992, 1681904})",0.5937666666666667,0.4971333333333333,0.3592,0.6049514399595801,1.2168796566170983,0.0640187977777778,1.2729236795983139,1688960,1650992
frozenset({1650992}),"frozenset({1681904, 1688960, 1709008})",0.6576333333333333,0.47756666666666664,0.3592,0.5462010238734858,1.1437168085575888,0.04513624111111114,1.1512439666406047,1650992,1681904
frozenset({1681904}),"frozenset({1650992, 1688960, 1709008})",0.6661333333333334,0.4341333333333333,0.3592,0.5392313851080864,1.2420870357219436,0.07000931555555556,1.228092904720533,1681904,1650992
frozenset({1688960}),"frozenset({1650992, 1681904, 1709008})",0.7210333333333333,0.4216666666666667,0.3592,0.49817391706347375,1.1814401195181194,0.05516427777777777,1.1524576999846463,1688960,1650992
frozenset({1709008}),"frozenset({1650992, 1681904, 1688960})",0.7364333333333334,0.4151666666666667,0.3592,0.48775630290137145,1.1748445674059529,0.05345742777777779,1.1417091838237459,1709008,1650992
